"rules","support","confidence","coverage","lift","count"
"{Family_No,M,Professional_No,Support_Group_No} => {Political_No}",0.167097329888028,0.949429037520392,0.175997703129486,1.04780143779579,582
"{Family_No,M,Political_No,Professional_No} => {Support_Group_No}",0.167097329888028,0.884498480243161,0.188917599770313,1.05143624801602,582
"{Family_No,Hobbies_No,M,Social_Club_No} => {Support_Group_No}",0.192937123169681,0.863753213367609,0.223370657479185,1.0267755775288,672
"{Family_No,Hobbies_No,M,Support_Group_No} => {Social_Club_No}",0.192937123169681,0.96,0.200976169968418,1.18234794908062,672
"{Family_No,M,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.192937123169681,0.837905236907731,0.230261269020959,1.19705657922462,672
"{Family_No,Hobbies_No,M,Social_Club_No} => {Political_No}",0.208440999138674,0.933161953727506,0.223370657479185,1.02984888619547,726
"{Family_No,Hobbies_No,M,Political_No} => {Social_Club_No}",0.208440999138674,0.96031746031746,0.217054263565891,1.18273893715902,726
"{Family_No,M,Political_No,Social_Club_No} => {Hobbies_No}",0.208440999138674,0.842227378190255,0.247487797875395,1.20323132003144,726
"{Family_No,Hobbies_No,M,Support_Group_No} => {Political_No}",0.189778926213035,0.944285714285714,0.200976169968418,1.04212520369364,661
"{Family_No,Hobbies_No,M,Political_No} => {Support_Group_No}",0.189778926213035,0.874338624338624,0.217054263565891,1.03935884934178,661
"{Family_No,M,Political_No,Support_Group_No} => {Hobbies_No}",0.189778926213035,0.813038130381304,0.233419465977606,1.16153068421578,661
"{Family_No,M,Social_Club_No,Support_Group_No} => {Political_No}",0.21619293712317,0.938902743142145,0.230261269020959,1.03618449124337,753
"{Family_No,M,Political_No,Social_Club_No} => {Support_Group_No}",0.21619293712317,0.873549883990719,0.247487797875395,1.03842124434801,753
"{Family_No,M,Political_No,Support_Group_No} => {Social_Club_No}",0.21619293712317,0.92619926199262,0.233419465977605,1.14071853943433,753
"{Hobbies_No,M,Professional_No,Social_Club_No} => {Support_Group_No}",0.184898076370945,0.89196675900277,0.207292563881711,1.06031406880773,644
"{Hobbies_No,M,Professional_No,Support_Group_No} => {Social_Club_No}",0.184898076370945,0.92,0.200976169968418,1.13308345120226,644
"{Hobbies_No,M,Professional_No,Social_Club_No} => {Political_No}",0.196382428940568,0.947368421052632,0.207292563881711,1.04552731638983,684
"{Hobbies_No,M,Political_No,Professional_No} => {Social_Club_No}",0.196382428940568,0.923076923076923,0.212747631352283,1.13687302796214,684
"{Hobbies_No,M,Professional_No,Support_Group_No} => {Political_No}",0.190353143841516,0.947142857142857,0.200976169968418,1.0452783813145,663
"{Hobbies_No,M,Political_No,Professional_No} => {Support_Group_No}",0.190353143841516,0.894736842105263,0.212747631352283,1.06360696964254,663
"{M,Professional_No,Social_Club_No,Support_Group_No} => {Political_No}",0.225667527993109,0.944711538461538,0.238874533448177,1.04259514843521,786
"{M,Political_No,Professional_No,Social_Club_No} => {Support_Group_No}",0.225667527993109,0.88314606741573,0.255526844674132,1.04982858457645,786
"{M,Political_No,Professional_No,Support_Group_No} => {Social_Club_No}",0.225667527993109,0.838847385272145,0.26902095894344,1.03313488080017,786
"{Hobbies_No,M,Social_Club_No,Support_Group_No} => {Political_No}",0.247200689061154,0.937908496732026,0.263565891472868,1.03508722880787,861
"{Hobbies_No,M,Political_No,Social_Club_No} => {Support_Group_No}",0.247200689061154,0.880368098159509,0.280792420327304,1.04652630917733,861
"{Hobbies_No,M,Political_No,Support_Group_No} => {Social_Club_No}",0.247200689061154,0.920855614973262,0.268446741314958,1.13413723725314,861
"{F,Family_No,No,Religious_No} => {Social_Club_No}",0.10106230261269,0.959128065395095,0.105368934826299,1.18127406356829,352
"{F,Hobbies_No,No,Religious_No} => {Social_Club_No}",0.126614987080103,0.946351931330472,0.133792707436118,1.16553881783028,441
"{F,No,Religious_No,Social_Club_No} => {Hobbies_No}",0.126614987080103,0.905544147843943,0.139821992535171,1.29368755822004,441
"{F,Hobbies_No,No,Religious_No} => {Support_Group_No}",0.113407981625036,0.847639484978541,0.133792707436118,1.00762058914002,395
"{F,No,Religious_No,Support_Group_No} => {Hobbies_No}",0.113407981625036,0.887640449438202,0.127763422337066,1.26810979712603,395
"{F,Hobbies_No,No,Religious_No} => {Political_No}",0.122595463680735,0.916309012875536,0.133792707436118,1.01124977561644,427
"{F,No,Political_No,Religious_No} => {Hobbies_No}",0.122595463680735,0.885892116182573,0.138386448463968,1.26561207574401,427
"{F,No,Religious_No,Social_Club_No} => {Support_Group_No}",0.118001722652885,0.84394250513347,0.139821992535171,1.00322585166549,411
"{F,No,Religious_No,Support_Group_No} => {Social_Club_No}",0.118001722652885,0.923595505617978,0.127763422337066,1.13751172067448,411
"{F,No,Religious_No,Social_Club_No} => {Political_No}",0.128624748779788,0.919917864476386,0.139821992535171,1.01523254815312,448
"{F,No,Political_No,Religious_No} => {Social_Club_No}",0.128624748779788,0.929460580912863,0.138386448463968,1.14473522041001,448
"{F,No,Religious_No,Support_Group_No} => {Political_No}",0.121159919609532,0.948314606741573,0.127763422337066,1.04657153842868,422
"{F,No,Political_No,Religious_No} => {Support_Group_No}",0.121159919609532,0.87551867219917,0.138386448463968,1.04076161613301,422
"{F,Family_No,Hobbies_No,No} => {Social_Club_No}",0.119150157909848,0.938914027149321,0.126902095894344,1.15637820246149,415
"{F,Family_No,No,Social_Club_No} => {Hobbies_No}",0.119150157909848,0.868200836820084,0.137238013207005,1.24033778287299,415
"{F,Family_No,Hobbies_No,No} => {Support_Group_No}",0.108240022968705,0.852941176470588,0.126902095894344,1.01392290704678,377
"{F,Family_No,No,Support_Group_No} => {Hobbies_No}",0.108240022968705,0.828571428571429,0.130634510479472,1.18372202039142,377
"{F,Family_No,Hobbies_No,No} => {Political_No}",0.116279069767442,0.916289592760181,0.126902095894344,1.01122834334085,405
"{F,Family_No,No,Political_No} => {Hobbies_No}",0.116279069767442,0.828220858895706,0.140396210163652,1.18322118602697,405
"{F,Family_No,No,Social_Club_No} => {Support_Group_No}",0.117427505024404,0.855648535564854,0.137238013207005,1.01714124551959,409
"{F,Family_No,No,Support_Group_No} => {Social_Club_No}",0.117427505024404,0.898901098901099,0.130634510479472,1.1070977819917,409
"{F,Family_No,No,Social_Club_No} => {Political_No}",0.125466551823141,0.914225941422594,0.137238013207005,1.00895087261562,437
"{F,Family_No,No,Political_No} => {Social_Club_No}",0.125466551823141,0.893660531697341,0.140396210163652,1.10064343419443,437
"{F,Family_No,No,Support_Group_No} => {Political_No}",0.122021246052254,0.934065934065934,0.130634510479472,1.03084652989596,425
"{F,Family_No,No,Political_No} => {Support_Group_No}",0.122021246052254,0.869120654396728,0.140396210163652,1.03315605435625,425
"{F,Hobbies_No,No,Professional_No} => {Social_Club_No}",0.108527131782946,0.921951219512195,0.117714613838645,1.13548659744023,378
"{F,Hobbies_No,No,Professional_No} => {Support_Group_No}",0.102784955498134,0.873170731707317,0.117714613838645,1.03797053192375,358
"{F,Hobbies_No,No,Professional_No} => {Political_No}",0.111111111111111,0.94390243902439,0.117714613838645,1.04170221645182,387
"{F,No,Professional_No,Social_Club_No} => {Support_Group_No}",0.119724375538329,0.865145228215768,0.138386448463968,1.02843031736366,417
"{F,No,Professional_No,Support_Group_No} => {Social_Club_No}",0.119724375538329,0.829025844930418,0.14441573356302,1.02103854946699,417
"{F,No,Professional_No,Social_Club_No} => {Political_No}",0.130634510479472,0.943983402489627,0.138386448463968,1.04179156871716,455
"{F,No,Political_No,Professional_No} => {Social_Club_No}",0.130634510479472,0.827272727272727,0.157909847832328,1.01887938793879,455
"{F,No,Professional_No,Support_Group_No} => {Political_No}",0.138099339649727,0.956262425447316,0.14441573356302,1.05534284785583,481
"{F,No,Political_No,Professional_No} => {Support_Group_No}",0.138099339649727,0.874545454545455,0.157909847832328,1.03960471610301,481
"{F,Hobbies_No,No,Social_Club_No} => {Support_Group_No}",0.141257536606374,0.854166666666667,0.165374677002584,1.01537969283276,492
"{F,Hobbies_No,No,Support_Group_No} => {Social_Club_No}",0.141257536606374,0.916201117318436,0.154177433247201,1.12840470000711,492
"{F,No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.141257536606374,0.8,0.176571920757967,1.14290401968827,492
"{F,Hobbies_No,No,Social_Club_No} => {Political_No}",0.152454780361757,0.921875,0.165374677002584,1.01739246673004,531
"{F,Hobbies_No,No,Political_No} => {Social_Club_No}",0.152454780361757,0.917098445595855,0.166236003445306,1.12950986068259,531
"{F,Hobbies_No,No,Support_Group_No} => {Political_No}",0.144989951191502,0.940409683426443,0.154177433247201,1.03784756887652,505
"{F,Hobbies_No,No,Political_No} => {Support_Group_No}",0.144989951191502,0.872193436960276,0.166236003445306,1.03680878530124,505
"{F,No,Social_Club_No,Support_Group_No} => {Political_No}",0.167384438702268,0.947967479674797,0.176571920757967,1.04618844477418,583
"{F,No,Political_No,Social_Club_No} => {Support_Group_No}",0.167384438702268,0.872754491017964,0.191788687912719,1.03747573113159,583
"{F,No,Political_No,Support_Group_No} => {Social_Club_No}",0.167384438702268,0.831669044222539,0.201263278782659,1.02429394661496,583
"{Family_No,No,Professional_No,Religious_No} => {Hobbies_No}",0.118863049095607,0.924107142857143,0.128624748779788,1.32020721024259,414
"{Family_No,No,Professional_No,Religious_No} => {Social_Club_No}",0.125753660637382,0.977678571428571,0.128624748779788,1.2041210976965,438
"{Family_No,No,Professional_No,Religious_No} => {Support_Group_No}",0.111111111111111,0.863839285714286,0.128624748779788,1.0268778949293,387
"{Family_No,No,Professional_No,Religious_No} => {Political_No}",0.120872810795291,0.939732142857143,0.128624748779788,1.0370998268604,421
"{Family_No,Hobbies_No,No,Religious_No} => {Social_Club_No}",0.181452770600057,0.975308641975309,0.186046511627907,1.20120226308345,632
"{Family_No,No,Religious_No,Social_Club_No} => {Hobbies_No}",0.181452770600057,0.939078751857355,0.193224231983922,1.34159610037702,632
"{Family_No,Hobbies_No,No,Religious_No} => {Support_Group_No}",0.157909847832328,0.848765432098765,0.186046511627907,1.0089590443686,550
"{Family_No,No,Religious_No,Support_Group_No} => {Hobbies_No}",0.157909847832328,0.935374149659864,0.168819982773471,1.33630359444844,550
"{Family_No,Hobbies_No,No,Religious_No} => {Political_No}",0.168819982773471,0.907407407407407,0.186046511627907,1.00142585551331,588
"{Family_No,No,Political_No,Religious_No} => {Hobbies_No}",0.168819982773471,0.933333333333333,0.180878552971576,1.33338802296965,588
"{Family_No,No,Religious_No,Social_Club_No} => {Support_Group_No}",0.163939132931381,0.848439821693908,0.193224231983922,1.00857197916719,571
"{Family_No,No,Religious_No,Support_Group_No} => {Social_Club_No}",0.163939132931381,0.97108843537415,0.168819982773471,1.19600460410473,571
"{Family_No,No,Religious_No,Social_Club_No} => {Political_No}",0.175997703129486,0.910846953937593,0.193224231983922,1.00522178091402,613
"{Family_No,No,Political_No,Religious_No} => {Social_Club_No}",0.175997703129486,0.973015873015873,0.180878552971576,1.19837846029501,613
"{Family_No,No,Religious_No,Support_Group_No} => {Political_No}",0.156474303761125,0.92687074829932,0.168819982773471,1.02290583533794,545
"{Family_No,No,Political_No,Religious_No} => {Support_Group_No}",0.156474303761125,0.865079365079365,0.180878552971576,1.02835202340322,545
"{Hobbies_No,No,Professional_No,Religious_No} => {Social_Club_No}",0.154751650875682,0.952296819787986,0.162503588860178,1.17286061645034,539
"{No,Professional_No,Religious_No,Social_Club_No} => {Hobbies_No}",0.154751650875682,0.907407407407407,0.170542635658915,1.29634946677605,539
"{Hobbies_No,No,Professional_No,Religious_No} => {Support_Group_No}",0.140396210163652,0.863957597173145,0.162503588860178,1.0270185361618,489
"{No,Professional_No,Religious_No,Support_Group_No} => {Hobbies_No}",0.140396210163652,0.897247706422018,0.156474303761125,1.28183501290726,489
"{Hobbies_No,No,Professional_No,Religious_No} => {Political_No}",0.153028997990238,0.941696113074205,0.162503588860178,1.03926728828817,533
"{No,Political_No,Professional_No,Religious_No} => {Hobbies_No}",0.153028997990238,0.892797319932998,0.171403962101637,1.27547705714792,533
"{No,Professional_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.146138386448464,0.856902356902357,0.170542635658915,1.01863170958734,509
"{No,Professional_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.146138386448464,0.93394495412844,0.156474303761125,1.15025823027912,509
"{No,Professional_No,Religious_No,Social_Club_No} => {Political_No}",0.159632500717772,0.936026936026936,0.170542635658915,1.03301071552022,556
"{No,Political_No,Professional_No,Religious_No} => {Social_Club_No}",0.159632500717772,0.931323283082077,0.171403962101637,1.14702934758659,556
"{No,Professional_No,Religious_No,Support_Group_No} => {Political_No}",0.14900947459087,0.952293577981651,0.156474303761125,1.05096277950256,519
"{No,Political_No,Professional_No,Religious_No} => {Support_Group_No}",0.14900947459087,0.869346733668342,0.171403962101637,1.03342480319687,519
"{Hobbies_No,No,Religious_No,Social_Club_No} => {Support_Group_No}",0.202698822853862,0.842482100238663,0.24059718633362,1.00148981403797,706
"{Hobbies_No,No,Religious_No,Support_Group_No} => {Social_Club_No}",0.202698822853862,0.9527665317139,0.212747631352283,1.17343911950478,706
"{No,Religious_No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.202698822853862,0.913324708926261,0.221935113407982,1.30480310139055,706
"{Hobbies_No,No,Religious_No,Social_Club_No} => {Political_No}",0.219064025265576,0.910501193317422,0.24059718633362,1.00484019528662,763
"{Hobbies_No,No,Political_No,Religious_No} => {Social_Club_No}",0.219064025265576,0.954943679599499,0.229399942578237,1.17612052193955,763
"{No,Political_No,Religious_No,Social_Club_No} => {Hobbies_No}",0.219064025265576,0.91377245508982,0.239735859890899,1.30544276500322,763
"{Hobbies_No,No,Religious_No,Support_Group_No} => {Political_No}",0.198105081826012,0.931174089068826,0.212747631352283,1.0276550545712,690
"{Hobbies_No,No,Political_No,Religious_No} => {Support_Group_No}",0.198105081826012,0.863579474342929,0.229399942578237,1.02656904748683,690
"{No,Political_No,Religious_No,Support_Group_No} => {Hobbies_No}",0.198105081826012,0.8984375,0.220499569336779,1.28353478773585,690
"{No,Religious_No,Social_Club_No,Support_Group_No} => {Political_No}",0.206431237438989,0.930142302716688,0.221935113407982,1.02651636259893,719
"{No,Political_No,Religious_No,Social_Club_No} => {Support_Group_No}",0.206431237438989,0.861077844311377,0.239735859890899,1.02359526680428,719
"{No,Political_No,Religious_No,Support_Group_No} => {Social_Club_No}",0.206431237438989,0.936197916666667,0.220499569336779,1.15303300698373,719
"{Family_No,Hobbies_No,No,Professional_No} => {Social_Club_No}",0.158196956646569,0.958260869565217,0.165087568188343,1.18020601439026,551
"{Family_No,No,Professional_No,Social_Club_No} => {Hobbies_No}",0.158196956646569,0.841221374045802,0.188056273327591,1.20179411230579,551
"{Family_No,Hobbies_No,No,Professional_No} => {Support_Group_No}",0.145277060005742,0.88,0.165087568188343,1.04608873720137,506
"{Family_No,No,Professional_No,Support_Group_No} => {Hobbies_No}",0.145277060005742,0.813504823151125,0.178581682457651,1.16219741551902,506
"{Family_No,Hobbies_No,No,Professional_No} => {Political_No}",0.156761412575366,0.949565217391304,0.165087568188343,1.04795172755827,546
"{Family_No,No,Political_No,Professional_No} => {Hobbies_No}",0.156761412575366,0.816143497757848,0.19207579672696,1.16596710528736,546
"{Family_No,No,Professional_No,Social_Club_No} => {Support_Group_No}",0.165374677002584,0.879389312977099,0.188056273327591,1.04536279081885,576
"{Family_No,No,Professional_No,Support_Group_No} => {Social_Club_No}",0.165374677002584,0.92604501607717,0.178581682457651,1.14052856824497,576
"{Family_No,No,Professional_No,Social_Club_No} => {Political_No}",0.176571920757967,0.938931297709924,0.188056273327591,1.03621600441181,615
"{Family_No,No,Political_No,Professional_No} => {Social_Club_No}",0.176571920757967,0.919282511210762,0.19207579672696,1.13219978307888,615
"{Family_No,No,Professional_No,Support_Group_No} => {Political_No}",0.169681309216193,0.95016077170418,0.178581682457651,1.04860898854425,591
"{Family_No,No,Political_No,Professional_No} => {Support_Group_No}",0.169681309216193,0.883408071748879,0.19207579672696,1.05014003887418,591
"{Family_No,Hobbies_No,No,Social_Club_No} => {Support_Group_No}",0.20212460522538,0.863803680981595,0.233993683606087,1.02683557025901,704
"{Family_No,Hobbies_No,No,Support_Group_No} => {Social_Club_No}",0.20212460522538,0.957823129251701,0.211024978466839,1.1796668879716,704
"{Family_No,No,Social_Club_No,Support_Group_No} => {Hobbies_No}",0.20212460522538,0.855407047387606,0.236290554120011,1.22206019116121,704
"{Family_No,Hobbies_No,No,Social_Club_No} => {Political_No}",0.215618719494688,0.921472392638037,0.233993683606087,1.01694814434673,751
"{Family_No,Hobbies_No,No,Political_No} => {Social_Club_No}",0.215618719494688,0.957908163265306,0.225093310364628,1.17977161692117,751
"{Family_No,No,Political_No,Social_Club_No} => {Hobbies_No}",0.215618719494688,0.857305936073059,0.251507321274763,1.22477300055064,751
"{Family_No,Hobbies_No,No,Support_Group_No} => {Political_No}",0.196669537754809,0.931972789115646,0.211024978466839,1.0285365096609,685
"{Family_No,Hobbies_No,No,Political_No} => {Support_Group_No}",0.196669537754809,0.873724489795918,0.225093310364628,1.03862880476423,685
"{Family_No,No,Political_No,Support_Group_No} => {Hobbies_No}",0.196669537754809,0.820359281437126,0.239735859890899,1.17198990042884,685
"{Family_No,No,Social_Club_No,Support_Group_No} => {Political_No}",0.220786678151019,0.934386391251519,0.236290554120011,1.03120019034507,769
"{Family_No,No,Political_No,Social_Club_No} => {Support_Group_No}",0.220786678151019,0.877853881278539,0.251507321274763,1.04353756603862,769
"{Family_No,No,Political_No,Support_Group_No} => {Social_Club_No}",0.220786678151019,0.920958083832335,0.239735859890899,1.1342634391754,769
"{Hobbies_No,No,Professional_No,Social_Club_No} => {Support_Group_No}",0.188343382141832,0.878179384203481,0.214470284237726,1.04392450347465,656
"{Hobbies_No,No,Professional_No,Support_Group_No} => {Social_Club_No}",0.188343382141832,0.926553672316384,0.203273040482343,1.14115503560041,656
"{Hobbies_No,No,Professional_No,Social_Club_No} => {Political_No}",0.202985931668102,0.946452476572959,0.214470284237726,1.0445164689175,707
"{Hobbies_No,No,Political_No,Professional_No} => {Social_Club_No}",0.202985931668102,0.92904073587385,0.218489807637094,1.14421813403417,707
"{Hobbies_No,No,Professional_No,Support_Group_No} => {Political_No}",0.193798449612403,0.953389830508475,0.203273040482343,1.0521726171296,675
"{Hobbies_No,No,Political_No,Professional_No} => {Support_Group_No}",0.193798449612403,0.886990801576872,0.218489807637094,1.05439896310316,675
"{No,Professional_No,Social_Club_No,Support_Group_No} => {Political_No}",0.229974160206718,0.953571428571429,0.241171403962102,1.05237303096143,801
"{No,Political_No,Professional_No,Social_Club_No} => {Support_Group_No}",0.229974160206718,0.88215859030837,0.260694803330462,1.04865473380343,801
"{No,Political_No,Professional_No,Support_Group_No} => {Social_Club_No}",0.229974160206718,0.837866108786611,0.274476026414011,1.03192632846668,801
"{Hobbies_No,No,Social_Club_No,Support_Group_No} => {Political_No}",0.255813953488372,0.937894736842105,0.272753373528567,1.03507204322594,891
"{Hobbies_No,No,Political_No,Social_Club_No} => {Support_Group_No}",0.255813953488372,0.873529411764706,0.292850990525409,1.03839690825136,891
"{Hobbies_No,No,Political_No,Support_Group_No} => {Social_Club_No}",0.255813953488372,0.926195426195426,0.276198679299455,1.14071381521877,891
"{F,Family_No,Religious_No,Yes} => {Hobbies_No}",0.108240022968705,0.940149625935162,0.115130634510479,1.34312598323715,377
"{F,Family_No,Religious_No,Yes} => {Social_Club_No}",0.109962675854149,0.955112219451372,0.115130634510479,1.17632809771893,383
"{F,Family_No,Religious_No,Yes} => {Political_No}",0.104507608383577,0.907730673316708,0.115130634510479,1.00178261570409,364
"{F,Hobbies_No,Religious_No,Yes} => {Social_Club_No}",0.132644272179156,0.94478527607362,0.140396210163652,1.16360930571585,462
"{F,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.132644272179156,0.920318725099602,0.14412862474878,1.3147949628884,462
"{F,Hobbies_No,Religious_No,Yes} => {Support_Group_No}",0.12001148435257,0.85480572597137,0.140396210163652,1.01613936640214,418
"{F,Religious_No,Support_Group_No,Yes} => {Hobbies_No}",0.12001148435257,0.912663755458515,0.131495836922194,1.30385884342166,418
"{F,Hobbies_No,Religious_No,Yes} => {Political_No}",0.12489233419466,0.889570552147239,0.140396210163652,0.981740885021811,435
"{F,Political_No,Religious_No,Yes} => {Hobbies_No}",0.12489233419466,0.90625,0.137812230835487,1.29469595980312,435
"{F,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.123456790123457,0.856573705179283,0.14412862474878,1.01824102905783,430
"{F,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.123456790123457,0.938864628820961,0.131495836922194,1.15631736286542,430
"{F,Religious_No,Social_Club_No,Yes} => {Political_No}",0.128337639965547,0.890438247011952,0.14412862474878,0.982698483632012,447
"{F,Political_No,Religious_No,Yes} => {Social_Club_No}",0.128337639965547,0.93125,0.137812230835487,1.14693909123055,447
"{F,Religious_No,Support_Group_No,Yes} => {Political_No}",0.120872810795291,0.919213973799127,0.131495836922194,1.01445572583725,421
"{F,Political_No,Religious_No,Yes} => {Support_Group_No}",0.120872810795291,0.877083333333333,0.137812230835487,1.04262158703072,421
"{F,Family_No,Professional_No,Yes} => {Social_Club_No}",0.101923629055412,0.896464646464647,0.113695090439276,1.10409701684454,355
"{F,Family_No,Professional_No,Yes} => {Political_No}",0.107378696525983,0.944444444444444,0.113695090439276,1.04230038022814,374
"{F,Family_No,Hobbies_No,Yes} => {Social_Club_No}",0.127476313522825,0.930817610062893,0.136950904392765,1.14640655440207,444
"{F,Family_No,Social_Club_No,Yes} => {Hobbies_No}",0.127476313522825,0.874015748031496,0.145851277634223,1.24864513962006,444
"{F,Family_No,Hobbies_No,Yes} => {Support_Group_No}",0.118001722652885,0.861635220125786,0.136950904392765,1.02425784017,411
"{F,Family_No,Support_Group_No,Yes} => {Hobbies_No}",0.118001722652885,0.847422680412371,0.13924777490669,1.21065348477288,411
"{F,Family_No,Hobbies_No,Yes} => {Political_No}",0.124605225380419,0.909853249475891,0.136950904392765,1.00412511657938,434
"{F,Family_No,Political_No,Yes} => {Hobbies_No}",0.124605225380419,0.846003898635478,0.147286821705426,1.20862657052804,434
"{F,Family_No,Social_Club_No,Yes} => {Support_Group_No}",0.126040769451622,0.864173228346457,0.145851277634223,1.02727486495929,439
"{F,Family_No,Support_Group_No,Yes} => {Social_Club_No}",0.126040769451622,0.905154639175258,0.13924777490669,1.11479972003091,439
"{F,Family_No,Social_Club_No,Yes} => {Political_No}",0.132644272179156,0.909448818897638,0.145851277634223,1.00367878207239,462
"{F,Family_No,Political_No,Yes} => {Social_Club_No}",0.132644272179156,0.900584795321637,0.147286821705426,1.10917144346014,462
"{F,Family_No,Support_Group_No,Yes} => {Political_No}",0.12977318403675,0.931958762886598,0.13924777490669,1.02852103014386,452
"{F,Family_No,Political_No,Yes} => {Support_Group_No}",0.12977318403675,0.881091617933723,0.147286821705426,1.04738638404886,452
"{F,Hobbies_No,Professional_No,Yes} => {Social_Club_No}",0.114556416881998,0.894618834080718,0.128050531151306,1.10182369133774,399
"{F,Professional_No,Social_Club_No,Yes} => {Hobbies_No}",0.114556416881998,0.807692307692308,0.141831754234855,1.15389348141604,399
"{F,Hobbies_No,Professional_No,Yes} => {Support_Group_No}",0.110824002296871,0.865470852017937,0.128050531151306,1.02881739849095,386
"{F,Hobbies_No,Professional_No,Yes} => {Political_No}",0.12029859316681,0.939461883408072,0.128050531151306,1.03680156524408,419
"{F,Professional_No,Social_Club_No,Yes} => {Support_Group_No}",0.122308354866494,0.862348178137652,0.141831754234855,1.02510535988172,426
"{F,Professional_No,Support_Group_No,Yes} => {Social_Club_No}",0.122308354866494,0.806818181818182,0.151593453919035,0.993687315160087,426
"{F,Professional_No,Social_Club_No,Yes} => {Political_No}",0.132644272179156,0.935222672064777,0.141831754234855,1.03212312002586,462
"{F,Professional_No,Support_Group_No,Yes} => {Political_No}",0.146712604076945,0.96780303030303,0.151593453919035,1.0680791997926,511
"{F,Political_No,Professional_No,Yes} => {Support_Group_No}",0.146712604076945,0.884083044982699,0.165948894631065,1.05094240466715,511
"{F,Hobbies_No,Social_Club_No,Yes} => {Support_Group_No}",0.143554407120299,0.863557858376511,0.166236003445306,1.02654335178341,500
"{F,Hobbies_No,Support_Group_No,Yes} => {Social_Club_No}",0.143554407120299,0.900900900900901,0.159345391903531,1.10956076302611,500
"{F,Social_Club_No,Support_Group_No,Yes} => {Hobbies_No}",0.143554407120299,0.813008130081301,0.176571920757967,1.16148782488645,500
"{F,Hobbies_No,Social_Club_No,Yes} => {Political_No}",0.149583692219351,0.899827288428325,0.166236003445306,0.993060343978408,521
"{F,Hobbies_No,Political_No,Yes} => {Social_Club_No}",0.149583692219351,0.896729776247849,0.166810221073787,1.10442355398559,521
"{F,Political_No,Social_Club_No,Yes} => {Hobbies_No}",0.149583692219351,0.805255023183926,0.185759402813666,1.15041150358885,521
"{F,Hobbies_No,Support_Group_No,Yes} => {Political_No}",0.147861039333908,0.927927927927928,0.159345391903531,1.02407255163909,515
"{F,Hobbies_No,Political_No,Yes} => {Support_Group_No}",0.147861039333908,0.886402753872633,0.166810221073787,1.05369992892095,515
"{F,Social_Club_No,Support_Group_No,Yes} => {Political_No}",0.164513350559862,0.931707317073171,0.176571920757967,1.02824353148474,573
"{F,Political_No,Social_Club_No,Yes} => {Support_Group_No}",0.164513350559862,0.885625965996909,0.185759402813666,1.05277653227551,573
"{F,Political_No,Support_Group_No,Yes} => {Social_Club_No}",0.164513350559862,0.815078236130868,0.20183749641114,1.00386050086415,573
"{Family_No,Professional_No,Religious_No,Yes} => {Hobbies_No}",0.138386448463968,0.934108527131783,0.148148148148148,1.334495488105,482
"{Family_No,Professional_No,Religious_No,Yes} => {Social_Club_No}",0.142118863049096,0.959302325581395,0.148148148148148,1.18148868458274,495
"{Family_No,Professional_No,Religious_No,Yes} => {Support_Group_No}",0.12977318403675,0.875968992248062,0.148148148148148,1.04129692832764,452
"{Family_No,Professional_No,Religious_No,Yes} => {Political_No}",0.140109101349411,0.945736434108527,0.148148148148148,1.04372623574144,488
"{Family_No,Hobbies_No,Religious_No,Yes} => {Social_Club_No}",0.194085558426644,0.965714285714286,0.200976169968418,1.18938573449182,676
"{Family_No,Religious_No,Social_Club_No,Yes} => {Hobbies_No}",0.194085558426644,0.932413793103448,0.208153890324433,1.3320743401884,676
"{Family_No,Hobbies_No,Social_Club_No,Yes} => {Religious_No}",0.194085558426644,0.822384428223844,0.236003445305771,1.41450121654501,676
"{Family_No,Hobbies_No,Religious_No,Yes} => {Support_Group_No}",0.171691070915877,0.854285714285714,0.200976169968418,1.01552120916626,598
"{Family_No,Religious_No,Support_Group_No,Yes} => {Hobbies_No}",0.171691070915877,0.927131782945736,0.185185185185185,1.32452830188679,598
"{Family_No,Hobbies_No,Religious_No,Yes} => {Political_No}",0.186046511627907,0.925714285714286,0.200976169968418,1.02162954915807,648
"{Family_No,Political_No,Religious_No,Yes} => {Hobbies_No}",0.186046511627907,0.92836676217765,0.200401952339937,1.32629263029728,648
"{Family_No,Religious_No,Social_Club_No,Yes} => {Support_Group_No}",0.178581682457651,0.857931034482759,0.208153890324433,1.01985453689537,622
"{Family_No,Religious_No,Support_Group_No,Yes} => {Social_Club_No}",0.178581682457651,0.964341085271318,0.185185185185185,1.18769448373409,622
"{Family_No,Religious_No,Social_Club_No,Yes} => {Political_No}",0.1923629055412,0.924137931034483,0.208153890324433,1.01988986495345,670
"{Family_No,Political_No,Religious_No,Yes} => {Social_Club_No}",0.1923629055412,0.959885386819484,0.200401952339937,1.18220679006091,670
"{Family_No,Religious_No,Support_Group_No,Yes} => {Political_No}",0.174275050244042,0.941085271317829,0.185185185185185,1.03859315589354,607
